ntaname,borough,spc_common,count,area,total,spc_per
carroll gardens-columbia street-red hook,brooklyn,american hophornbeam,3,1.59985434,4319,0.069460523
carroll gardens-columbia street-red hook,brooklyn,american hornbeam,12,1.59985434,4319,0.277842093
carroll gardens-columbia street-red hook,brooklyn,american linden,105,1.59985434,4319,2.431118314
carroll gardens-columbia street-red hook,brooklyn,amur cork tree,1,1.59985434,4319,0.023153508
carroll gardens-columbia street-red hook,brooklyn,amur maackia,6,1.59985434,4319,0.138921047
carroll gardens-columbia street-red hook,brooklyn,amur maple,2,1.59985434,4319,0.046307016
carroll gardens-columbia street-red hook,brooklyn,ash,13,1.59985434,4319,0.300995601
carroll gardens-columbia street-red hook,brooklyn,atlantic white cedar,4,1.59985434,4319,0.092614031
carroll gardens-columbia street-red hook,brooklyn,bald cypress,14,1.59985434,4319,0.324149109
carroll gardens-columbia street-red hook,brooklyn,black cherry,4,1.59985434,4319,0.092614031
carroll gardens-columbia street-red hook,brooklyn,black locust,21,1.59985434,4319,0.486223663
carroll gardens-columbia street-red hook,brooklyn,black maple,1,1.59985434,4319,0.023153508
carroll gardens-columbia street-red hook,brooklyn,black oak,9,1.59985434,4319,0.20838157
carroll gardens-columbia street-red hook,brooklyn,black walnut,2,1.59985434,4319,0.046307016
carroll gardens-columbia street-red hook,brooklyn,blackgum,5,1.59985434,4319,0.115767539
carroll gardens-columbia street-red hook,brooklyn,bur oak,1,1.59985434,4319,0.023153508
carroll gardens-columbia street-red hook,brooklyn,callery pear,350,1.59985434,4319,8.103727715
carroll gardens-columbia street-red hook,brooklyn,catalpa,3,1.59985434,4319,0.069460523
carroll gardens-columbia street-red hook,brooklyn,cherry,137,1.59985434,4319,3.172030563
carroll gardens-columbia street-red hook,brooklyn,chinese chestnut,4,1.59985434,4319,0.092614031
carroll gardens-columbia street-red hook,brooklyn,chinese elm,27,1.59985434,4319,0.625144709
carroll gardens-columbia street-red hook,brooklyn,chinese tree lilac,4,1.59985434,4319,0.092614031
carroll gardens-columbia street-red hook,brooklyn,cockspur hawthorn,3,1.59985434,4319,0.069460523
carroll gardens-columbia street-red hook,brooklyn,common hackberry,10,1.59985434,4319,0.231535078
carroll gardens-columbia street-red hook,brooklyn,cornelian cherry,4,1.59985434,4319,0.092614031
carroll gardens-columbia street-red hook,brooklyn,crab apple,12,1.59985434,4319,0.277842093
carroll gardens-columbia street-red hook,brooklyn,crepe myrtle,3,1.59985434,4319,0.069460523
carroll gardens-columbia street-red hook,brooklyn,crimson king maple,7,1.59985434,4319,0.162074554
carroll gardens-columbia street-red hook,brooklyn,cucumber magnolia,2,1.59985434,4319,0.046307016
carroll gardens-columbia street-red hook,brooklyn,dawn redwood,10,1.59985434,4319,0.231535078
carroll gardens-columbia street-red hook,brooklyn,douglas-fir,1,1.59985434,4319,0.023153508
carroll gardens-columbia street-red hook,brooklyn,eastern cottonwood,1,1.59985434,4319,0.023153508
carroll gardens-columbia street-red hook,brooklyn,eastern redbud,19,1.59985434,4319,0.439916647
carroll gardens-columbia street-red hook,brooklyn,eastern redcedar,11,1.59985434,4319,0.254688585
carroll gardens-columbia street-red hook,brooklyn,empress tree,1,1.59985434,4319,0.023153508
carroll gardens-columbia street-red hook,brooklyn,english oak,15,1.59985434,4319,0.347302616
carroll gardens-columbia street-red hook,brooklyn,european hornbeam,14,1.59985434,4319,0.324149109
carroll gardens-columbia street-red hook,brooklyn,false cypress,1,1.59985434,4319,0.023153508
carroll gardens-columbia street-red hook,brooklyn,flowering dogwood,10,1.59985434,4319,0.231535078
carroll gardens-columbia street-red hook,brooklyn,ginkgo,194,1.59985434,4319,4.491780505
carroll gardens-columbia street-red hook,brooklyn,golden raintree,55,1.59985434,4319,1.273442927
carroll gardens-columbia street-red hook,brooklyn,green ash,84,1.59985434,4319,1.944894652
carroll gardens-columbia street-red hook,brooklyn,hardy rubber tree,6,1.59985434,4319,0.138921047
carroll gardens-columbia street-red hook,brooklyn,hedge maple,17,1.59985434,4319,0.393609632
carroll gardens-columbia street-red hook,brooklyn,honeylocust,513,1.59985434,4319,11.87774948
carroll gardens-columbia street-red hook,brooklyn,horse chestnut,5,1.59985434,4319,0.115767539
carroll gardens-columbia street-red hook,brooklyn,japanese hornbeam,5,1.59985434,4319,0.115767539
carroll gardens-columbia street-red hook,brooklyn,japanese maple,2,1.59985434,4319,0.046307016
carroll gardens-columbia street-red hook,brooklyn,japanese snowbell,1,1.59985434,4319,0.023153508
carroll gardens-columbia street-red hook,brooklyn,japanese tree lilac,16,1.59985434,4319,0.370456124
carroll gardens-columbia street-red hook,brooklyn,japanese zelkova,180,1.59985434,4319,4.167631396
carroll gardens-columbia street-red hook,brooklyn,katsura tree,1,1.59985434,4319,0.023153508
carroll gardens-columbia street-red hook,brooklyn,kentucky coffeetree,30,1.59985434,4319,0.694605233
carroll gardens-columbia street-red hook,brooklyn,kentucky yellowwood,4,1.59985434,4319,0.092614031
carroll gardens-columbia street-red hook,brooklyn,littleleaf linden,192,1.59985434,4319,4.445473489
carroll gardens-columbia street-red hook,brooklyn,london planetree,770,1.59985434,4319,17.82820097
carroll gardens-columbia street-red hook,brooklyn,magnolia,2,1.59985434,4319,0.046307016
carroll gardens-columbia street-red hook,brooklyn,maple,15,1.59985434,4319,0.347302616
carroll gardens-columbia street-red hook,brooklyn,mimosa,4,1.59985434,4319,0.092614031
carroll gardens-columbia street-red hook,brooklyn,mulberry,5,1.59985434,4319,0.115767539
carroll gardens-columbia street-red hook,brooklyn,northern red oak,58,1.59985434,4319,1.34290345
carroll gardens-columbia street-red hook,brooklyn,norway maple,89,1.59985434,4319,2.06066219
carroll gardens-columbia street-red hook,brooklyn,norway spruce,1,1.59985434,4319,0.023153508
carroll gardens-columbia street-red hook,brooklyn,ohio buckeye,1,1.59985434,4319,0.023153508
carroll gardens-columbia street-red hook,brooklyn,oklahoma redbud,2,1.59985434,4319,0.046307016
carroll gardens-columbia street-red hook,brooklyn,osage-orange,1,1.59985434,4319,0.023153508
carroll gardens-columbia street-red hook,brooklyn,pagoda dogwood,1,1.59985434,4319,0.023153508
carroll gardens-columbia street-red hook,brooklyn,paper birch,5,1.59985434,4319,0.115767539
carroll gardens-columbia street-red hook,brooklyn,paperbark maple,1,1.59985434,4319,0.023153508
carroll gardens-columbia street-red hook,brooklyn,persian ironwood,1,1.59985434,4319,0.023153508
carroll gardens-columbia street-red hook,brooklyn,pin oak,343,1.59985434,4319,7.94165316
carroll gardens-columbia street-red hook,brooklyn,pond cypress,4,1.59985434,4319,0.092614031
carroll gardens-columbia street-red hook,brooklyn,purple-leaf plum,45,1.59985434,4319,1.041907849
carroll gardens-columbia street-red hook,brooklyn,red horse chestnut,1,1.59985434,4319,0.023153508
carroll gardens-columbia street-red hook,brooklyn,red maple,72,1.59985434,4319,1.667052558
carroll gardens-columbia street-red hook,brooklyn,river birch,3,1.59985434,4319,0.069460523
carroll gardens-columbia street-red hook,brooklyn,sassafras,2,1.59985434,4319,0.046307016
carroll gardens-columbia street-red hook,brooklyn,sawtooth oak,18,1.59985434,4319,0.41676314
carroll gardens-columbia street-red hook,brooklyn,scarlet oak,5,1.59985434,4319,0.115767539
carroll gardens-columbia street-red hook,brooklyn,schumard's oak,6,1.59985434,4319,0.138921047
carroll gardens-columbia street-red hook,brooklyn,serviceberry,10,1.59985434,4319,0.231535078
carroll gardens-columbia street-red hook,brooklyn,shingle oak,2,1.59985434,4319,0.046307016
carroll gardens-columbia street-red hook,brooklyn,siberian elm,1,1.59985434,4319,0.023153508
carroll gardens-columbia street-red hook,brooklyn,silver birch,2,1.59985434,4319,0.046307016
carroll gardens-columbia street-red hook,brooklyn,silver linden,51,1.59985434,4319,1.180828896
carroll gardens-columbia street-red hook,brooklyn,silver maple,9,1.59985434,4319,0.20838157
carroll gardens-columbia street-red hook,brooklyn,smoketree,1,1.59985434,4319,0.023153508
carroll gardens-columbia street-red hook,brooklyn,sophora,145,1.59985434,4319,3.357258625
carroll gardens-columbia street-red hook,brooklyn,southern magnolia,3,1.59985434,4319,0.069460523
carroll gardens-columbia street-red hook,brooklyn,southern red oak,1,1.59985434,4319,0.023153508
carroll gardens-columbia street-red hook,brooklyn,spruce,5,1.59985434,4319,0.115767539
carroll gardens-columbia street-red hook,brooklyn,sugar maple,43,1.59985434,4319,0.995600834
carroll gardens-columbia street-red hook,brooklyn,swamp white oak,59,1.59985434,4319,1.366056958
carroll gardens-columbia street-red hook,brooklyn,sweetgum,21,1.59985434,4319,0.486223663
carroll gardens-columbia street-red hook,brooklyn,sycamore maple,23,1.59985434,4319,0.532530678
carroll gardens-columbia street-red hook,brooklyn,tree of heaven,8,1.59985434,4319,0.185228062
carroll gardens-columbia street-red hook,brooklyn,tulip-poplar,7,1.59985434,4319,0.162074554
carroll gardens-columbia street-red hook,brooklyn,turkish hazelnut,1,1.59985434,4319,0.023153508
carroll gardens-columbia street-red hook,brooklyn,two-winged silverbell,2,1.59985434,4319,0.046307016
carroll gardens-columbia street-red hook,brooklyn,weeping willow,5,1.59985434,4319,0.115767539
carroll gardens-columbia street-red hook,brooklyn,white ash,6,1.59985434,4319,0.138921047
carroll gardens-columbia street-red hook,brooklyn,white oak,14,1.59985434,4319,0.324149109
carroll gardens-columbia street-red hook,brooklyn,willow oak,20,1.59985434,4319,0.463070155
central harlem north-polo grounds,manhattan,'schubert' chokecherry,18,0.911224606,3515,0.512091038
central harlem north-polo grounds,manhattan,american beech,1,0.911224606,3515,0.028449502
central harlem north-polo grounds,manhattan,american elm,31,0.911224606,3515,0.881934566
central harlem north-polo grounds,manhattan,american hophornbeam,2,0.911224606,3515,0.056899004
central harlem north-polo grounds,manhattan,american hornbeam,4,0.911224606,3515,0.113798009
central harlem north-polo grounds,manhattan,american linden,84,0.911224606,3515,2.389758179
central harlem north-polo grounds,manhattan,amur maackia,2,0.911224606,3515,0.056899004
central harlem north-polo grounds,manhattan,amur maple,3,0.911224606,3515,0.085348506
central harlem north-polo grounds,manhattan,ash,2,0.911224606,3515,0.056899004
central harlem north-polo grounds,manhattan,bald cypress,6,0.911224606,3515,0.170697013
central harlem north-polo grounds,manhattan,black cherry,9,0.911224606,3515,0.256045519
central harlem north-polo grounds,manhattan,black locust,14,0.911224606,3515,0.39829303
central harlem north-polo grounds,manhattan,black maple,3,0.911224606,3515,0.085348506
central harlem north-polo grounds,manhattan,black oak,24,0.911224606,3515,0.682788051
central harlem north-polo grounds,manhattan,black pine,2,0.911224606,3515,0.056899004
central harlem north-polo grounds,manhattan,black walnut,2,0.911224606,3515,0.056899004
central harlem north-polo grounds,manhattan,bur oak,3,0.911224606,3515,0.085348506
central harlem north-polo grounds,manhattan,callery pear,451,0.911224606,3515,12.83072546
central harlem north-polo grounds,manhattan,cherry,71,0.911224606,3515,2.019914651
central harlem north-polo grounds,manhattan,chinese elm,34,0.911224606,3515,0.967283073
central harlem north-polo grounds,manhattan,common hackberry,13,0.911224606,3515,0.369843528
central harlem north-polo grounds,manhattan,cornelian cherry,1,0.911224606,3515,0.028449502
central harlem north-polo grounds,manhattan,crab apple,9,0.911224606,3515,0.256045519
central harlem north-polo grounds,manhattan,crepe myrtle,2,0.911224606,3515,0.056899004
central harlem north-polo grounds,manhattan,cucumber magnolia,2,0.911224606,3515,0.056899004
central harlem north-polo grounds,manhattan,dawn redwood,17,0.911224606,3515,0.483641536
central harlem north-polo grounds,manhattan,eastern redbud,5,0.911224606,3515,0.142247511
central harlem north-polo grounds,manhattan,eastern redcedar,3,0.911224606,3515,0.085348506
central harlem north-polo grounds,manhattan,empress tree,3,0.911224606,3515,0.085348506
central harlem north-polo grounds,manhattan,english oak,12,0.911224606,3515,0.341394026
central harlem north-polo grounds,manhattan,european hornbeam,3,0.911224606,3515,0.085348506
central harlem north-polo grounds,manhattan,ginkgo,205,0.911224606,3515,5.832147937
central harlem north-polo grounds,manhattan,golden raintree,11,0.911224606,3515,0.312944523
central harlem north-polo grounds,manhattan,green ash,58,0.911224606,3515,1.650071124
central harlem north-polo grounds,manhattan,hardy rubber tree,4,0.911224606,3515,0.113798009
central harlem north-polo grounds,manhattan,hawthorn,10,0.911224606,3515,0.284495021
central harlem north-polo grounds,manhattan,hedge maple,2,0.911224606,3515,0.056899004
central harlem north-polo grounds,manhattan,honeylocust,640,0.911224606,3515,18.20768137
central harlem north-polo grounds,manhattan,horse chestnut,1,0.911224606,3515,0.028449502
central harlem north-polo grounds,manhattan,japanese hornbeam,1,0.911224606,3515,0.028449502
central harlem north-polo grounds,manhattan,japanese tree lilac,11,0.911224606,3515,0.312944523
central harlem north-polo grounds,manhattan,japanese zelkova,206,0.911224606,3515,5.86059744
central harlem north-polo grounds,manhattan,katsura tree,2,0.911224606,3515,0.056899004
central harlem north-polo grounds,manhattan,kentucky coffeetree,12,0.911224606,3515,0.341394026
central harlem north-polo grounds,manhattan,kentucky yellowwood,4,0.911224606,3515,0.113798009
central harlem north-polo grounds,manhattan,littleleaf linden,169,0.911224606,3515,4.807965861
central harlem north-polo grounds,manhattan,london planetree,265,0.911224606,3515,7.539118065
central harlem north-polo grounds,manhattan,magnolia,4,0.911224606,3515,0.113798009
central harlem north-polo grounds,manhattan,mulberry,2,0.911224606,3515,0.056899004
central harlem north-polo grounds,manhattan,northern red oak,77,0.911224606,3515,2.190611664
central harlem north-polo grounds,manhattan,norway maple,25,0.911224606,3515,0.711237553
central harlem north-polo grounds,manhattan,paper birch,2,0.911224606,3515,0.056899004
central harlem north-polo grounds,manhattan,pin oak,273,0.911224606,3515,7.766714083
central harlem north-polo grounds,manhattan,purple-leaf plum,16,0.911224606,3515,0.455192034
central harlem north-polo grounds,manhattan,red maple,27,0.911224606,3515,0.768136558
central harlem north-polo grounds,manhattan,river birch,3,0.911224606,3515,0.085348506
central harlem north-polo grounds,manhattan,sawtooth oak,17,0.911224606,3515,0.483641536
central harlem north-polo grounds,manhattan,scarlet oak,9,0.911224606,3515,0.256045519
central harlem north-polo grounds,manhattan,schumard's oak,1,0.911224606,3515,0.028449502
central harlem north-polo grounds,manhattan,serviceberry,3,0.911224606,3515,0.085348506
central harlem north-polo grounds,manhattan,shingle oak,21,0.911224606,3515,0.597439545
central harlem north-polo grounds,manhattan,siberian elm,2,0.911224606,3515,0.056899004
central harlem north-polo grounds,manhattan,silver birch,1,0.911224606,3515,0.028449502
central harlem north-polo grounds,manhattan,silver linden,38,0.911224606,3515,1.081081081
central harlem north-polo grounds,manhattan,silver maple,12,0.911224606,3515,0.341394026
central harlem north-polo grounds,manhattan,sophora,269,0.911224606,3515,7.652916074
central harlem north-polo grounds,manhattan,sugar maple,3,0.911224606,3515,0.085348506
central harlem north-polo grounds,manhattan,swamp white oak,22,0.911224606,3515,0.625889047
central harlem north-polo grounds,manhattan,sweetgum,38,0.911224606,3515,1.081081081
central harlem north-polo grounds,manhattan,tree of heaven,1,0.911224606,3515,0.028449502
central harlem north-polo grounds,manhattan,tulip-poplar,1,0.911224606,3515,0.028449502
central harlem north-polo grounds,manhattan,two-winged silverbell,1,0.911224606,3515,0.028449502
central harlem north-polo grounds,manhattan,white ash,3,0.911224606,3515,0.085348506
central harlem north-polo grounds,manhattan,white oak,34,0.911224606,3515,0.967283073
central harlem north-polo grounds,manhattan,willow oak,13,0.911224606,3515,0.369843528
central harlem south,manhattan,'schubert' chokecherry,3,0.517938786,2574,0.116550117
central harlem south,manhattan,american beech,4,0.517938786,2574,0.155400155
central harlem south,manhattan,american elm,24,0.517938786,2574,0.932400932
central harlem south,manhattan,american hophornbeam,15,0.517938786,2574,0.582750583
central harlem south,manhattan,american hornbeam,5,0.517938786,2574,0.194250194
central harlem south,manhattan,american larch,3,0.517938786,2574,0.116550117
central harlem south,manhattan,american linden,114,0.517938786,2574,4.428904429
central harlem south,manhattan,amur cork tree,3,0.517938786,2574,0.116550117
central harlem south,manhattan,amur maackia,6,0.517938786,2574,0.233100233
central harlem south,manhattan,amur maple,2,0.517938786,2574,0.077700078
central harlem south,manhattan,ash,4,0.517938786,2574,0.155400155
central harlem south,manhattan,bald cypress,8,0.517938786,2574,0.310800311
central harlem south,manhattan,black locust,29,0.517938786,2574,1.126651127
central harlem south,manhattan,black maple,2,0.517938786,2574,0.077700078
central harlem south,manhattan,black oak,2,0.517938786,2574,0.077700078
central harlem south,manhattan,callery pear,231,0.517938786,2574,8.974358974
central harlem south,manhattan,catalpa,8,0.517938786,2574,0.310800311
central harlem south,manhattan,cherry,29,0.517938786,2574,1.126651127
